SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,14-00131820,1/28/2014,Front,,Open,FRONT,Vacant,FALSE,TRUE,7905,S,HERMITAGE,AVE,60620,1166054.103,1852274.385,21,6,71,41.75021814,-87.66707637,"(41.750218140734496, -87.66707637140749)"
Vacant/Abandoned Building,14-00144704,1/30/2014,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,1253,N,LAMON,AVE,60651,1143469.798,1907975.835,37,25,25,41.90352128,-87.74844694,"(41.90352127649073, -87.74844694213095)"
Vacant/Abandoned Building,13-01540218,10/15/2013,Front,,Open,FRONT,Vacant,TRUE,FALSE,1308,S,SPRINGFIELD,AVE,60623,1150587.68,1893706.074,24,10,29,41.86422737,-87.72267413,"(41.864227365349194, -87.72267412796664)"
Vacant/Abandoned Building,13-00886298,7/5/2013,Front,,Open,,Vacant,FALSE,FALSE,6178,N,NAGLE,AVE,60646,1132618.903,1940600.513,41,16,10,41.99324303,-87.78754226,"(41.99324302923786, -87.78754226160368)"
Vacant/Abandoned Building,13-00667854,5/30/2013,Front,,Open,ALL DOORS AND WINDOWS,Vacant,FALSE,TRUE,3109,N,LAWNDALE,AVE,60618,1151221.141,1920421.87,35,25,21,41.93752575,-87.71964713,"(41.93752574907695, -87.7196471276096)"
Vacant/Abandoned Building,14-00500224,4/8/2014,Front,,Open,,Vacant,FALSE,FALSE,8626,S,BALTIMORE,AVE,60617,1198259.883,1848366.79,10,4,46,41.73875046,-87.54919228,"(41.73875046081611, -87.54919227698626)"
Vacant/Abandoned Building,13-01438235,9/27/2013,Rear,,Open,,Vacant,FALSE,TRUE,1451,E,73RD,ST,60619,1187236.15,1856882.156,5,3,43,41.76238598,-87.58931054,"(41.76238597537601, -87.58931053590096)"
Vacant/Abandoned Building,14-00513750,4/9/2014,Front,,Open,,Vacant,FALSE,TRUE,1307,S,KEDZIE,AVE,60623,1155235.772,1893788.259,24,10,29,41.8643609,-87.70560881,"(41.86436089558593, -87.70560881267645)"
Vacant/Abandoned Building,14-00473602,4/2/2014,Front,,Open,REAR DOOR WIDE OPEN,Vacant,FALSE,TRUE,6825,S,SANGAMON,ST,60621,1171154.224,1859574.743,17,7,68,41.77014135,-87.64817417,"(41.77014135490308, -87.64817417186639)"
Vacant/Abandoned Building,14-00395100,3/19/2014,Front,,Open,REAR DOOR,Vacant,FALSE,TRUE,7635,S,CREGIER,AVE,60649,1189528.115,1854705.689,8,4,43,41.75635885,-87.58098005,"(41.7563588530659, -87.58098005477467)"
Vacant/Abandoned Building,14-00368436,3/14/2014,Front,,Boarded,SIDE WINDOW,Vacant,FALSE,FALSE,7700,S,MARQUETTE,AVE,60649,1195660.167,1854431.843,7,4,43,41.75545805,-87.55851681,"(41.75545804739671, -87.55851680939378)"
Vacant/Abandoned Building,14-00370818,3/15/2014,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,7935,S,EUCLID,AVE,60617,1190578.938,1852743.328,8,4,46,41.75094868,-87.57719227,"(41.75094868310798, -87.57719227217609)"
Vacant/Abandoned Building,14-00238343,2/20/2014,Garage,,Open,,Vacant,FALSE,TRUE,7445,S,BENNETT,AVE,60649,1189995.761,1855976.473,8,3,43,41.75983476,-87.57922543,"(41.75983476003697, -87.57922543076799)"
Vacant/Abandoned Building,14-00251447,2/21/2014,Garage,,Open,REAR/GARAGE,Vacant,FALSE,FALSE,7712,S,EUCLID,AVE,60649,1190541.454,1854221.869,8,4,43,41.75500683,-87.57728202,"(41.755006833165254, -87.57728201670521)"
Vacant/Abandoned Building,14-00308129,3/4/2014,Front,,Boarded,ROOF HAS HOLES,Vacant,FALSE,FALSE,7426,S,CONSTANCE,AVE,60649,1189658.513,1856095.843,8,3,43,41.76017043,-87.5804576,"(41.76017042655501, -87.58045759745738)"
Vacant/Abandoned Building,14-00150138,1/31/2014,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,7939,S,SAGINAW,AVE,60617,1195226.36,1852838.365,7,4,46,41.75109613,-87.56015905,"(41.75109613106183, -87.5601590468245)"
Vacant/Abandoned Building,14-00167335,2/4/2014,Rear,,Open,BACK,Vacant,FALSE,FALSE,7602,S,CHAPPEL,AVE,60649,1191190.571,1854967.191,8,4,43,41.75703638,-87.57487915,"(41.757036379993686, -87.5748791452363)"
Vacant/Abandoned Building,14-00204159,2/13/2014,Front,,Boarded,,Vacant,FALSE,FALSE,7953,S,INGLESIDE,AVE,60619,1183942.342,1852466.694,8,6,44,41.75034705,-87.60152032,"(41.75034704720032, -87.6015203231506)"
Vacant/Abandoned Building,14-00525354,4/11/2014,Front,,Open,,Vacant,FALSE,FALSE,207,E,50TH,ST,60615,1178476.714,1871918.059,3,2,38,41.80384941,-87.62095825,"(41.8038494144632, -87.62095824645547)"
Vacant/Abandoned Building,13-01887510,12/23/2013,Front,,Open,,Vacant,FALSE,FALSE,5623,S,DAMEN,AVE,60636,1163985.166,1867364.885,15,7,67,41.79167224,-87.67423414,"(41.79167224242102, -87.67423413690476)"
Vacant/Abandoned Building,14-00531530,4/12/2014,Front,,Open,REAR DOOR,Vacant,FALSE,TRUE,739,N,LOREL,AVE,60644,1140540.346,1904388.433,37,15,25,41.89373132,-87.75929579,"(41.893731323761884, -87.75929579101556)"
Vacant/Abandoned Building,14-00532804,4/13/2014,Front,,Open,ALL AROUND OPEN,Vacant,FALSE,TRUE,723,N,LOREL,AVE,60644,1140544.046,1904274.833,37,15,25,41.89341952,-87.75928499,"(41.89341952364671, -87.75928499335548)"
Vacant/Abandoned Building,14-00521151,4/10/2014,Rear,,Open,,Vacant,FALSE,TRUE,6040,W,FLETCHER,ST,60634,1135571.652,1920313.7,36,25,19,41.93752193,-87.77716513,"(41.93752192767121, -87.77716513228128)"
Vacant/Abandoned Building,14-00478689,4/3/2014,Rear,,Open,REAR,Vacant,FALSE,TRUE,4000,W,MADISON,ST,60624,1149728.99,1899712.713,28,11,26,41.88072699,-87.72567028,"(41.88072699059235, -87.7256702783705)"
Vacant/Abandoned Building,14-00444572,3/28/2014,Front,,Open,BACK DOOR,Vacant,FALSE,TRUE,9908,S,WALDEN,PKWY,60643,1165994.876,1838980.683,19,22,72,41.71373947,-87.66767015,"(41.71373946970819, -87.66767015384221)"
Vacant/Abandoned Building,14-00445242,3/28/2014,Front,,Open,BUSTED LINES INSIDE -- WATER POURING,Vacant,FALSE,FALSE,2053,E,79TH,ST,60649,1191343.612,1852997.104,8,4,46,41.75162659,-87.57438198,"(41.751626591721106, -87.57438197838822)"
Vacant/Abandoned Building,14-00450483,3/30/2014,Front,,Open,OPEN,Vacant,FALSE,TRUE,702,W,116TH,ST,60628,1173677.349,1828213.619,34,5,53,41.68402659,-87.6398516,"(41.68402658822817, -87.63985159737139)"
Vacant/Abandoned Building,14-00426390,3/25/2014,Front,,Open,DOOR OPEN DURING DAYTIME,Vacant,FALSE,TRUE,2401,E,95TH,ST,60617,1193837.322,1842437.454,7,4,51,41.72258926,-87.56558908,"(41.722589262184044, -87.56558907645604)"
Vacant/Abandoned Building,14-00226315,2/18/2014,Front,,Boarded,,Vacant,FALSE,TRUE,8133,S,MANISTEE,AVE,60617,1195916.03,1851572.029,7,4,46,41.74760417,-87.55767364,"(41.747604174544136, -87.5576736404513)"
Vacant/Abandoned Building,13-01173666,8/17/2013,Front,,Open,?,Vacant,FALSE,FALSE,1440,S,HOMAN,AVE,60623,1153933.517,1892849.654,24,10,29,41.86181129,-87.71041439,"(41.86181129005871, -87.71041438844121)"
Vacant/Abandoned Building,13-01207167,8/22/2013,Front,,Open,REAR,Vacant,FALSE,TRUE,8000,S,WINCHESTER,AVE,60620,1164749.035,1851610.491,18,6,71,41.74842395,-87.67187745,"(41.74842395082383, -87.67187744578949)"
Vacant/Abandoned Building,13-01118379,8/8/2013,Rear,,Open,,Vacant,TRUE,FALSE,10612,S,WOOD,ST,60643,1166234.921,1834226.01,19,22,72,41.70068678,-87.66692577,"(41.70068677826233, -87.66692577453435)"
Vacant/Abandoned Building,14-00530762,4/12/2014,Front,,Open,WENT INTO THE BUILDING,Vacant,FALSE,TRUE,1702,N,CAMPBELL,AVE,60647,1159435.676,1911242.323,1,14,24,41.91217109,-87.68971042,"(41.912171089134986, -87.68971042460635)"
Vacant/Abandoned Building,14-00533044,4/13/2014,Front,,Open,,Vacant,FALSE,FALSE,2745,N,ARTESIAN,AVE,60647,1159551.91,1918165.171,1,14,22,41.93116549,-87.68909235,"(41.931165490718165, -87.68909234567026)"
Vacant/Abandoned Building,14-00513308,4/9/2014,Front,,Boarded,,Vacant,FALSE,TRUE,2500,W,HADDON,AVE,60622,1159530.037,1907559.415,26,12,24,41.90206295,-87.68946533,"(41.902062954385805, -87.68946532808843)"
Vacant/Abandoned Building,14-00516922,4/10/2014,Front,,Open,FRONT & REAR,Vacant,FALSE,TRUE,922,N,LAWNDALE,AVE,60651,1151548.501,1905897.946,27,11,23,41.89766436,-87.71882649,"(41.89766436467969, -87.71882649039846)"
Vacant/Abandoned Building,14-00516936,4/10/2014,Front,,Open,FRONT & REAR,Vacant,FALSE,TRUE,924,N,LAWNDALE,AVE,60651,1151548.101,1905911.346,27,11,23,41.89770114,-87.71882761,"(41.897701143471494, -87.71882760704366)"
Vacant/Abandoned Building,14-00495012,4/7/2014,Front,,Open,,Vacant,FALSE,TRUE,618,E,95TH,ST,60619,1182096.53,1842115.872,9,6,49,41.72198608,-87.60860355,"(41.72198608467659, -87.60860355164766)"
Vacant/Abandoned Building,14-00497634,4/7/2014,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,FALSE,TRUE,11127,S,LANGLEY,AVE,60628,1182902.86,1831312.62,9,5,50,41.69232193,-87.60598435,"(41.69232192529374, -87.60598434986923)"
Vacant/Abandoned Building,14-00480853,4/3/2014,Front,,Open,REAR DOOR,Vacant,FALSE,TRUE,7350,S,CHAMPLAIN,AVE,60619,1181827.523,1856756.462,6,3,69,41.76216772,-87.60913758,"(41.76216772252147, -87.60913757696413)"
Vacant/Abandoned Building,14-00458114,3/31/2014,Front,,Open,BACK,Vacant,TRUE,FALSE,9014,S,DOBSON,AVE,60619,1184791.97,1845426.022,8,4,47,41.73100682,-87.5986272,"(41.73100682049745, -87.59862720300237)"
Vacant/Abandoned Building,14-00403589,3/21/2014,Front,,Open,FRONT AND BACK DOOR,Vacant,FALSE,TRUE,8816,S,MUSKEGON,AVE,60617,1196540.964,1847061.36,7,4,46,41.73521106,-87.55553313,"(41.735211061428444, -87.55553313098967)"
Vacant/Abandoned Building,14-00374801,3/17/2014,Front,,Open,"THE TREES IN YARD...ARE OVERGROWN AND BECOMING A HAZARD ,,, ON CALLER HOUSE NXT DOOR",Vacant,FALSE,FALSE,9233,S,HARPER,AVE,60619,1188059.933,1844063.607,8,4,48,41.72719104,-87.58669895,"(41.72719104054716, -87.58669894764255)"
Vacant/Abandoned Building,14-00558110,4/17/2014,Front,,Open,,Vacant,FALSE,FALSE,10753,S,WENTWORTH,AVE,60628,1176855.99,1833549.69,34,5,49,41.69859875,-87.6280557,"(41.69859875463852, -87.62805569775483)"
Vacant/Abandoned Building,14-00529987,4/11/2014,Front,,Boarded,FRONT DOOR,Vacant,FALSE,TRUE,120,N,LEAMINGTON,AVE,60644,1142033.895,1900222.058,28,15,25,41.88227073,-87.75391374,"(41.88227073298255, -87.75391373797696)"
Vacant/Abandoned Building,14-00511215,4/9/2014,Front,,Boarded,,Vacant,FALSE,TRUE,424,N,PAULINA,ST,60622,1164989.878,1903020.168,27,12,24,41.88949273,-87.6695396,"(41.8894927270861, -87.66953960114984)"
Vacant/Abandoned Building,14-00519003,4/10/2014,Rear,,Open,REAR BASEMENT DOOR,Vacant,FALSE,TRUE,2945,W,WALNUT,ST,60612,1156710.441,1901491.298,2,12,27,41.88546909,-87.69998665,"(41.885469093282026, -87.69998665169993)"
Vacant/Abandoned Building,14-00500352,4/8/2014,Garage,,Open,,Vacant,FALSE,FALSE,732,N,TROY,ST,60612,1155243.126,1904708.892,27,12,23,41.89432807,-87.70528845,"(41.89432806884796, -87.70528844952098)"
Vacant/Abandoned Building,14-00421577,3/24/2014,Rear,,Open,,Vacant,FALSE,FALSE,12113,S,STATE,ST,60628,1178437.571,1824571.516,9,5,53,41.67392564,-87.62253599,"(41.67392563821476, -87.62253598532085)"
Vacant/Abandoned Building,14-00507904,4/9/2014,Front,,Open,"BOTH DOOR WIDE OPEN.,. CREATING A HAZARD.. PEOPLE BREAKING IN THE GARAGES..",Vacant,TRUE,FALSE,11817,S,MORGAN,ST,60643,1171785.641,1826458.66,34,5,53,41.67925227,-87.64682773,"(41.67925227156007, -87.64682772950235)"
Vacant/Abandoned Building,14-00494877,4/7/2014,Front,,Open,FRONT 1ST FLOOR,Vacant,FALSE,FALSE,7846,S,ASHLAND,AVE,60620,1167037.659,1852687.178,17,6,71,41.75132995,-87.6634604,"(41.75132994522014, -87.66346039551887)"
Vacant/Abandoned Building,14-00554678,4/17/2014,Front,,Open,,Vacant,FALSE,FALSE,5636,N,AVONDALE,AVE,60646,1133234.19,1937108.556,45,16,10,41.98365001,-87.78536115,"(41.98365001068883, -87.78536114583903)"
Vacant/Abandoned Building,14-00529246,4/11/2014,Front,,Open,BACK DOOR,Vacant,FALSE,FALSE,2746,S,KEDVALE,AVE,60623,1149161.519,1885416.099,22,10,30,41.84150635,-87.72812406,"(41.84150635326948, -87.72812405982705)"
Vacant/Abandoned Building,14-00530790,4/12/2014,Front,,Open,"WINDOWS, DOORS",Vacant,FALSE,TRUE,2132,S,ALBANY,AVE,60623,1156019.607,1889529.52,24,10,30,41.85265869,-87.70284616,"(41.8526586862315, -87.70284616253569)"
Vacant/Abandoned Building,14-00511904,4/9/2014,Front,,Open,WINDOWS,Vacant,FALSE,TRUE,10710,S,WENTWORTH,AVE,60628,1176846.784,1833877.9,34,5,49,41.69949962,-87.62807957,"(41.69949961778109, -87.62807956534456)"
Vacant/Abandoned Building,14-00527486,4/11/2014,Front,,Open,,Vacant,FALSE,FALSE,600,S,SPAULDING,AVE,60624,1154465.19,1897171.081,24,11,27,41.87365915,-87.7083472,"(41.87365915088381, -87.70834720432218)"
Vacant/Abandoned Building,14-00499508,4/8/2014,Rear,,Open,REAR,Vacant,FALSE,FALSE,5927,S,WOLCOTT,AVE,60636,1164702.986,1865362.008,15,7,67,41.78616096,-87.67165854,"(41.7861609625547, -87.67165854106952)"
Vacant/Abandoned Building,14-00599126,4/25/2014,Front,,Open,,Vacant,FALSE,TRUE,1548,S,RIDGEWAY,AVE,60623,1151627.112,1892127.215,24,10,29,41.85987444,-87.71889986,"(41.85987444116006, -87.71889985588314)"
Vacant/Abandoned Building,14-00567226,4/20/2014,Front,,Open,FRONT,Vacant,FALSE,FALSE,8445,S,BUFFALO,AVE,60617,1199607.698,1849601.526,10,4,46,41.74210486,-87.5442128,"(41.7421048602147, -87.54421279750436)"
Vacant/Abandoned Building,14-00514953,4/9/2014,Front,,Open,VARIOUS,Vacant,FALSE,FALSE,4020,S,INDIANA,AVE,60653,1178262.452,1878400.662,3,2,38,41.82164311,-87.62154713,"(41.82164310579408, -87.62154712593889)"
Vacant/Abandoned Building,14-00579429,4/22/2014,Front,,Open,,Vacant,FALSE,TRUE,5640,S,PEORIA,ST,60621,1171269.41,1867437.958,16,7,68,41.79171641,-87.64752207,"(41.79171641253636, -87.64752206627918)"
Vacant/Abandoned Building,14-00586136,4/23/2014,Front,,Open,REAR,Vacant,FALSE,FALSE,6418,S,PEORIA,ST,60621,1171409.483,1862281.551,16,7,68,41.77756357,-87.64715934,"(41.77756357427129, -87.64715933656527)"
Vacant/Abandoned Building,14-00593060,4/24/2014,Front,,Open,"FRONT, AND REAR",Vacant,FALSE,TRUE,6048,S,SANGAMON,ST,60621,1171011.289,1864722.088,16,7,68,41.7842694,-87.64854786,"(41.784269402590006, -87.64854786216526)"
Vacant/Abandoned Building,14-00563745,4/18/2014,Front,,Open,FRONT & REAR,Vacant,FALSE,FALSE,5702,S,SANGAMON,ST,60621,1170949.838,1867020.563,16,7,68,41.79057802,-87.64870606,"(41.79057802348305, -87.6487060630635)"
Vacant/Abandoned Building,14-00575819,4/22/2014,Front,,Open,,Vacant,FALSE,TRUE,5937,S,MAY,ST,60621,1169667.04,1865422.585,16,7,68,41.78622092,-87.65345609,"(41.786220922451896, -87.65345608968711)"
Vacant/Abandoned Building,14-00559375,4/17/2014,Front,,Open,2FL WINDOW-,Vacant,FALSE,FALSE,5900,S,MAY,ST,60621,1169660.34,1865670.585,16,7,68,41.78690161,-87.65347347,"(41.78690160886966, -87.65347346523949)"
Vacant/Abandoned Building,14-00619335,4/29/2014,Front,,Open,,Vacant,TRUE,FALSE,3650,S,HOMAN,AVE,60632,1154291.363,1880276.096,12,9,58,41.82730081,-87.70943609,"(41.827300809407895, -87.7094360873058)"
Vacant/Abandoned Building,14-00621139,4/29/2014,Front,,Open,,Vacant,FALSE,TRUE,2734,W,MAYPOLE,AVE,60612,1158120.066,1900843.517,27,12,27,41.88366286,-87.69482793,"(41.883662855619086, -87.69482793147996)"
Vacant/Abandoned Building,14-00596823,4/24/2014,Front,,Open,FRONT AND REAR,Vacant,FALSE,TRUE,434,W,MELROSE,ST,60657,1172659.441,1921918.643,44,19,6,41.94118479,-87.64081354,"(41.94118479190652, -87.6408135438915)"
Vacant/Abandoned Building,14-00576287,4/22/2014,Front,,Open,ALL ENTRIES OPEN,Vacant,FALSE,TRUE,5453,S,DAMEN,AVE,60609,1163956.582,1868323.372,16,9,61,41.79430305,-87.67431201,"(41.79430305102473, -87.67431200617919)"
Vacant/Abandoned Building,14-00591105,4/24/2014,Front,,Boarded,,Vacant,FALSE,FALSE,1835,W,54TH,ST,60609,1164919.77,1868883.08,16,9,61,41.79581864,-87.6707642,"(41.79581864249085, -87.67076420331905)"
Vacant/Abandoned Building,14-00556704,4/17/2014,Front,,Open,ALL AROUND,Vacant,FALSE,TRUE,5114,S,WOOD,ST,60609,1165212.303,1870780.3,16,9,61,41.80101865,-87.66963775,"(41.80101865218321, -87.66963775269667)"
Vacant/Abandoned Building,14-00558854,4/17/2014,Front,,Open,WINDOWS AND DOORS,Vacant,FALSE,FALSE,4418,S,VINCENNES,AVE,60653,1180341.059,1875769.69,3,2,38,41.81437601,-87.61400258,"(41.8143760050208, -87.6140025805691)"
Vacant/Abandoned Building,14-00517823,4/10/2014,Garage,,Open,FRONT AND REAR,Vacant,FALSE,TRUE,3006,W,55TH,ST,60632,1157249.441,1868017.019,14,9,63,41.79360084,-87.69891529,"(41.79360083859057, -87.69891529120146)"
Vacant/Abandoned Building,14-00483913,4/4/2014,Front,,Open,WINDOWS AND DOORS ARE NOT SECURED AS PER CITY CODE,Vacant,FALSE,TRUE,5109,S,RICHMOND,ST,60632,1157572.82,1870628.41,14,9,63,41.8007603,-87.69765867,"(41.80076029730457, -87.69765866622384)"
Vacant/Abandoned Building,14-00484516,4/4/2014,Front,,Open,WINDOWS AND DOORS ARE NOT SECURED REAR OF BUILDING,Vacant,FALSE,TRUE,5314,S,KEDZIE,AVE,60632,1155950.417,1869156.536,14,8,63,41.79675404,-87.70364814,"(41.79675404281399, -87.70364814471222)"
Vacant/Abandoned Building,14-00489173,4/5/2014,Front,,Open,WINDOWS,Vacant,FALSE,FALSE,4340,W,47TH,ST,60632,1148066.27,1873110.285,14,8,57,41.80775857,-87.73245913,"(41.807758571598505, -87.73245912896532)"
Vacant/Abandoned Building,14-00559638,4/17/2014,Front,,Open,"FRONT, REAR",Vacant,FALSE,FALSE,5931,W,WALTON,ST,60651,1136725.419,1905726.178,29,15,25,41.89747145,-87.77327488,"(41.89747145101334, -87.77327487779817)"
Vacant/Abandoned Building,14-00567499,4/20/2014,Rear,,Boarded,REAR BASEMENT DOOR OPEN,Vacant,FALSE,TRUE,3229,W,WARREN,BLVD,60624,1154834.636,1900166.113,28,11,27,41.88187044,-87.70691051,"(41.881870436412605, -87.70691051390386)"
Vacant/Abandoned Building,14-00546434,4/15/2014,Front,,Open,"NO BOARD UP , BUT NO ONE HAS LIVED THERE IN OVER 20 YRS.",Vacant,FALSE,FALSE,1500,W,JUNEWAY,TER,60626,1164933.866,1951398.178,49,24,1,42.02224534,-87.66836671,"(42.02224533626021, -87.66836671283691)"
Vacant/Abandoned Building,14-00538329,4/14/2014,Front,,Boarded,,Vacant,FALSE,TRUE,58,E,CHICAGO,AVE,60611,1176827.563,1905743.783,42,18,8,41.89670695,-87.62598461,"(41.89670694787569, -87.62598460683063)"
Vacant/Abandoned Building,14-00630589,5/1/2014,Front,,Open,,Vacant,FALSE,FALSE,5719,S,FRANCISCO,AVE,60629,1158020.731,1866585.996,16,8,63,41.78965826,-87.69612591,"(41.78965826126179, -87.69612590561026)"
Vacant/Abandoned Building,14-00619291,4/29/2014,Rear,,Open,REAR AND SIDE DOOR,Vacant,FALSE,TRUE,1654,N,NARRAGANSETT,AVE,60639,1133494.487,1910320.311,36,25,25,41.91013561,-87.78503405,"(41.910135605559574, -87.7850340549907)"
Vacant/Abandoned Building,14-00603734,4/26/2014,Front,,Boarded,FRONT WINDOW,Vacant,FALSE,TRUE,2901,W,IRVING PARK,RD,60618,1156325.118,1926448.58,33,17,16,41.95396165,-87.70072557,"(41.9539616523096, -87.70072557152128)"
Vacant/Abandoned Building,14-00571160,4/21/2014,Front,,Open,WINDOWS,Vacant,FALSE,TRUE,427,W,79TH,PL,60620,1174786.701,1852189.735,17,6,44,41.74979583,-87.6350788,"(41.74979583308082, -87.63507879928784)"
Vacant/Abandoned Building,14-00573680,4/21/2014,Front,,Open,WINDOWS,Vacant,FALSE,FALSE,7814,S,ADA,ST,60620,1168797.013,1852949.951,17,6,71,41.75201326,-87.65700565,"(41.75201326008559, -87.65700564594533)"
Vacant/Abandoned Building,14-00550777,4/16/2014,Garage,,Open,GARAGE,Vacant,TRUE,TRUE,1553,W,73RD,PL,60636,1167156.945,1855982.94,17,7,67,41.76037142,-87.66292916,"(41.76037141824454, -87.66292915515143)"
Vacant/Abandoned Building,14-00558479,4/17/2014,Rear,,Open,POINT OF ENTRY IS THE REAR DOOR,Vacant,TRUE,TRUE,7808,S,MARSHFIELD,AVE,60620,1166699.719,1852933.258,17,6,71,41.75201244,-87.66469178,"(41.75201243506934, -87.66469177741622)"
Vacant/Abandoned Building,14-00563901,4/18/2014,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,7826,S,PAULINA,ST,60620,1166371.578,1852804.353,17,6,71,41.75166569,-87.66589793,"(41.75166569458062, -87.66589793074307)"
Vacant/Abandoned Building,14-00565796,4/19/2014,Front,,Open,BACK DOOR,Vacant,FALSE,FALSE,7519,S,GREEN,ST,60620,1171940.64,1854937.674,17,6,71,41.75739944,-87.64542744,"(41.757399435391825, -87.64542743745173)"
Vacant/Abandoned Building,14-00605158,4/26/2014,Front,,Open,,Vacant,FALSE,FALSE,2949,N,KILPATRICK,AVE,60641,1144535.636,1919197.153,31,25,19,41.93429371,-87.7442487,"(41.93429370842441, -87.74424870139063)"
Vacant/Abandoned Building,14-00594773,4/24/2014,Front,,Open,WINDOWS,Vacant,FALSE,TRUE,7546,S,CONSTANCE,AVE,60649,1189846.24,1855303.041,8,4,43,41.7579904,-87.57979504,"(41.75799040084474, -87.57979503652909)"
Vacant/Abandoned Building,14-00415444,3/24/2014,Front,,Open,,Vacant,FALSE,FALSE,10149,S,PERRY,AVE,60628,1177389.515,1837664.022,9,5,49,41.70987705,-87.62597846,"(41.70987705455719, -87.62597846092217)"
Vacant/Abandoned Building,14-00653158,5/5/2014,Front,,Open,UNKNOWN,Vacant,FALSE,FALSE,8235,S,SOUTH SHORE,DR,60617,1198580.724,1850967.898,7,4,46,41.74588007,-87.54792983,"(41.7458800651932, -87.54792983147247)"
Vacant/Abandoned Building,14-00646935,5/4/2014,Front,,Open,BACK DOOR,Vacant,FALSE,TRUE,8350,S,GREEN,ST,60620,1172077.54,1849815.004,21,6,71,41.74333916,-87.6450759,"(41.7433391606252, -87.64507589552353)"
Vacant/Abandoned Building,14-00627737,4/30/2014,Front,,Boarded,,Vacant,FALSE,FALSE,8359,S,RACINE,AVE,60620,1169779.208,1849356.337,21,6,71,41.74213065,-87.65351039,"(41.74213065219761, -87.65351038635798)"
Vacant/Abandoned Building,14-00369657,3/15/2014,Front,,Open,FRONT-REAR AND SIDE,Vacant,FALSE,TRUE,7935,S,KIMBARK,AVE,60619,1186255.731,1852640.318,8,4,45,41.75076918,-87.59303765,"(41.75076918055463, -87.59303764535821)"
Vacant/Abandoned Building,14-00520684,4/10/2014,Front,,Open,FRONT,Vacant,FALSE,FALSE,122,E,107TH,ST,60628,1179030.79,1834048.43,9,5,49,41.69991822,-87.62007756,"(41.699918219251835, -87.62007756202647)"
Vacant/Abandoned Building,14-00384504,3/18/2014,Front,,Open,FRONT,Vacant,TRUE,FALSE,8637,S,BALTIMORE,AVE,60617,1198274.483,1848293.49,7,4,46,41.73854895,-87.54914123,"(41.7385489549801, -87.54914123391724)"
Vacant/Abandoned Building,13-01709295,11/14/2013,Rear,,Open,,Vacant,FALSE,TRUE,7826,S,HOYNE,AVE,60620,1163722.262,1852740.544,18,6,71,41.75154658,-87.67560826,"(41.75154658073002, -87.67560825847958)"
Vacant/Abandoned Building,13-01801221,12/3/2013,Front,,Open,FRONT AND BACK. NEEDS TO BE BOARDED. SQUATTERS IN HOUSE.,Vacant,FALSE,TRUE,7815,S,SEELEY,AVE,60620,1164052.472,1852822.347,18,6,71,41.75176413,-87.6743959,"(41.751764125492706, -87.67439589569541)"
Vacant/Abandoned Building,13-01466325,10/2/2013,Front,,Boarded,,Vacant,FALSE,FALSE,7615,S,MAPLEWOOD,AVE,60652,1160701.57,1854002.99,18,8,70,41.75507376,-87.68664295,"(41.75507375744446, -87.68664294850448)"
Vacant/Abandoned Building,13-01284566,9/4/2013,Front,,Open,,Vacant,FALSE,TRUE,8142,S,MARSHFIELD,AVE,60620,1166758.656,1850715.613,18,6,71,41.74592565,-87.66453896,"(41.74592564875297, -87.66453896325886)"
Vacant/Abandoned Building,13-01300705,9/6/2013,,,Open,,Vacant,,,7127,S,TALMAN,AVE,60629,1159939.521,1857286.64,18,8,66,41.76410027,-87.68934558,"(41.764100270385775, -87.68934558135994)"
Vacant/Abandoned Building,13-01143275,8/13/2013,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,FALSE,FALSE,7601,S,MAPLEWOOD,AVE,60652,1160699.47,1854086.59,18,8,70,41.75530321,-87.68664834,"(41.75530321174799, -87.68664834154929)"
Vacant/Abandoned Building,13-01107795,8/7/2013,Front,,Open,REAR,Vacant,TRUE,FALSE,2148,W,75TH,PL,60620,1163296.713,1854693.183,18,6,71,41.75691382,-87.67711312,"(41.75691382172353, -87.67711312144826)"
Vacant/Abandoned Building,13-00902383,7/9/2013,Front,,Open,FRONT,Vacant,FALSE,TRUE,7355,S,CLAREMONT,AVE,60636,1162010.362,1855828.767,18,8,66,41.76005686,-87.68179588,"(41.76005686054169, -87.6817958838114)"
